chain,text,generation,lex_rich:ttr,lex_rich:rttr,lex_rich:cttr,lex_rich:herdan,lex_rich:summer,lex_rich:dugast,lex_rich:maas,lex_rich:yulek,lex_rich:yulei,lex_rich:herdanvm,lex_rich:simpsond,lex_rich:msttr,lex_rich:mattr,lex_rich:mtld,lex_rich:hdd,lex_rich:vocd,text_desc:token_length_mean,text_desc:token_length_median,text_desc:token_length_std,text_desc:sentence_length_mean,text_desc:sentence_length_median,text_desc:sentence_length_std,text_desc:syllables_per_token_mean,text_desc:syllables_per_token_median,text_desc:syllables_per_token_std,text_desc:n_tokens,text_desc:n_unique_tokens,text_desc:proportion_unique_tokens,text_desc:n_characters,text_desc:n_sentences,text_desc:flesch_reading_ease,text_desc:flesch_kincaid_grade,text_desc:smog,text_desc:gunning_fog,text_desc:automated_readability_index,text_desc:coleman_liau_index,text_desc:lix,text_desc:rix,text_desc:first_order_coherence,text_desc:second_order_coherence,text_desc:pos_prop_ADJ,text_desc:pos_prop_ADP,text_desc:pos_prop_ADV,text_desc:pos_prop_AUX,text_desc:pos_prop_CCONJ,text_desc:pos_prop_DET,text_desc:pos_prop_INTJ,text_desc:pos_prop_NOUN,text_desc:pos_prop_NUM,text_desc:pos_prop_PART,text_desc:pos_prop_PRON,text_desc:pos_prop_PROPN,text_desc:pos_prop_PUNCT,text_desc:pos_prop_SCONJ,text_desc:pos_prop_SYM,text_desc:pos_prop_VERB,text_desc:pos_prop_X,text_desc:passed_quality_check,text_desc:n_stop_words,text_desc:alpha_ratio,text_desc:mean_word_length,text_desc:doc_length,text_desc:symbol_to_word_ratio_#,text_desc:proportion_ellipsis,text_desc:proportion_bullet_points,text_desc:contains_lorem ipsum,text_desc:duplicate_line_chr_fraction,text_desc:duplicate_paragraph_chr_fraction,text_desc:duplicate_ngram_chr_fraction_5,text_desc:duplicate_ngram_chr_fraction_6,text_desc:duplicate_ngram_chr_fraction_7,text_desc:duplicate_ngram_chr_fraction_8,text_desc:duplicate_ngram_chr_fraction_9,text_desc:duplicate_ngram_chr_fraction_10,text_desc:top_ngram_chr_fraction_2,text_desc:top_ngram_chr_fraction_3,text_desc:top_ngram_chr_fraction_4,text_desc:oov_ratio,text_desc:dependency_distance_mean,text_desc:dependency_distance_std,text_desc:prop_adjacent_dependency_relation_mean,text_desc:prop_adjacent_dependency_relation_std,text_desc:entropy,text_desc:perplexity,text_desc:per_word_perplexity,word_count,error_count_overall,error_count_typos,error_count_grammar,error_count_punctuation,error_count_casing
7,"May 30th is an important day in WMMO's history. Over the years, there have been many beneficial changes at WMMO. WMMO switched its formatting to entirely classic rock in 1985. Starting with the The Rolling Stones. The debut song that morning “Start Me Up” began a new era that resonated with Central Florida audiences. Then in 1999, WMMO began its annual Memorial Weekend Rock Marathon. Fans still love celebrating with 48 hours of classic rock with minimal commercials. In 2012, WMMO launched its revamped mobile app, connecting a whole new generation of digital listeners with exclusive backstage interviews and live concert streams. May 30th is a testament to WMMO's dedication to it's audience.",3,0.7053571428571429,7.464798341932237,5.278409527770382,0.9260249862617286,0.9504643753013872,63.78503541735676,0.015677658457925486,95.66326530612245,40.790849673202615,0.07639810279766382,0.009652509652509652,0.75,0.7415384615384616,91.1044776119403,0.8452560021624574,96.901295341618,5.0,4.0,2.5797029396109097,12.555555555555555,11.0,5.057691856329352,1.4690265486725664,1.0,0.810012525415852,113,82,0.7256637168141593,586,9,69.81146509341202,6.6411799410029495,10.504223727775692,10.33195673549656,8.39777777777778,11.242477876106193,44.41396263520157,4.0,0.8094785064458847,0.800321638584137,0.09923664122137404,0.1297709923664122,0.022900763358778626,0.04580152671755725,0.007633587786259542,0.06870229007633588,0.0,0.21374045801526717,0.030534351145038167,0.015267175572519083,0.05343511450381679,0.11450381679389313,0.11450381679389313,0.0,0.0,0.08396946564885496,0.0,True,47.0,0.8549618320610687,4.473282442748092,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04580152671755725,2.5702939036272365,0.35069528643581804,0.4054464054464055,0.07656720733165481,3.4345044249982926,31.016037983136933,0.23676364872623612,112,2,1,0,0,0
8,"The Egyptian Red Sea islands of Tiran and Sanafir have been officially returned to Saudia Arabia. Some people have seriously opposed this transfer of territories. Both governments believe that this will strengten economic relationships and will lead to better partnerships between the two countries, and will also restore rightful ownership to Saudi Arabia. People who have opposed this transfer have quickly responded by challenging this in court. As a result of this, there are mouting tensions across the nation and people are beginning to discuss the process in which the transfer took place. Officials have stated that movement across the region will not be affected and there will be international agreements to back it up. Saudi Arabia welcomed the news suggesting that it clears the way for increased cooperation between the two governments. Official handover of the islands is expected after final ratification of the agreement. Reporters and news agencies are hinting that there could be civil unrest which could result in more tensions between the two countries.",3,0.5892857142857143,7.638015823123549,5.400892783340812,0.8967900376750387,0.9333302982645045,49.64602121712073,0.0201426010682029,124.71655328798185,23.280285035629454,0.09123062084721903,0.012546335899629312,0.67,0.6792753623188406,84.0,0.8169967947793746,77.24064708735514,5.3273809523809526,5.0,2.6980968244158516,18.666666666666668,18.0,5.94418483337567,1.5357142857142858,1.0,0.8443993155383492,168,99,0.5892857142857143,906,9,57.96690476190477,9.811428571428575,12.261556223090622,12.942857142857145,12.99529761904762,13.939285714285717,50.80952380952381,6.0,0.8747856691479683,0.8903992772102356,0.05027932960893855,0.11731843575418995,0.0223463687150838,0.10614525139664804,0.0335195530726257,0.09497206703910614,0.0,0.20670391061452514,0.01675977653631285,0.01675977653631285,0.061452513966480445,0.055865921787709494,0.061452513966480445,0.0223463687150838,0.0,0.1340782122905028,0.0,True,88.0,0.9385474860335196,5.06145251396648,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03075489282385834,0.04193849021435228,0.0,0.01675977653631285,2.455654196588373,0.6635154049582637,0.47742227834434053,0.058239454080039735,5.154765749623504,173.25521690518656,0.9679062396937796,168,0,0,0,0,0
9,"A solar eclipse is one of the most breathtaking events in nature. All over the world, people wait in anticipation for it, and even plan parties or holidays in order to watch it with family and friends! However, there are actually three different types of eclipses which are, Total, annular, and partial. When the Moon passes between the Earth and the Sun, it temporarily blocks some or all of the Sun’s light which is also known as a 'solar eclipse'. A total eclipse is when the Moon completely covers the Sun, and only a faint outline of the Sun, the corona, is visible from Earth. Similarly, in an annular eclipse, the Moon and Sun are completely aligned, but because the Moon is too far from Earth, a small ring of the Sun is still visible. Finally, a partial eclipse occurs when the Moon and the Sun are not completely aligned, so the Sun is only partially obscured. Since the Moon’s orbit is tilted about 5 degrees to Earth’s orbit, solar eclipses do not occur every month, as a matter of fact only 2 to 5 happen each year. Unlike a lunar eclipse, the effects of a solar eclipse can only be seen from specific regions around the world. When viewing a solar eclipse, it is important to wear eye protection, such as eclipse glasses, because looking directly at the sun can cause serious eye damage. Despite these risks, solar eclipses are helpful for scientists studying the Sun’s outer atmosphere.",3,0.5203252032520326,8.16098192721073,5.770685661871567,0.8813329828097074,0.9259433042372711,46.393106242015826,0.02155492660446935,162.9321171260493,14.840579710144928,0.11200782277596256,0.01635971461755434,0.62,0.6010204081632653,59.87473572938689,0.7891910089984764,62.47894195693076,4.41501976284585,4.0,2.300904552236513,23.0,25.0,6.522687678055308,1.3438735177865613,1.0,0.6320898393661439,253,128,0.5059288537549407,1153,11,69.79830039525693,9.237707509881425,9.80015041476705,11.571541501976284,10.864743083003951,8.873359683794462,45.134387351778656,5.090909090909091,0.9082513332366944,0.901732689804501,0.08650519031141868,0.08650519031141868,0.07612456747404844,0.058823529411764705,0.03460207612456748,0.12110726643598616,0.0,0.15916955017301038,0.01730103806228374,0.031141868512110725,0.031141868512110725,0.0657439446366782,0.1245674740484429,0.03460207612456748,0.0,0.0726643598615917,0.0,True,130.0,0.8650519031141869,3.98961937716263,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997144896502498,0.017130620985010708,0.0,0.0,3.037942235719981,0.6984394512782034,0.46647796295872285,0.07925756381902262,9.807430737185332,18168.248056663462,62.86591023066942,246,0,0,0,0,0
10,"Firefighting is regarded a physically demanding profession, and most firefighting departments require candidates to pass rigorous physical ability tests before becoming a firefighter. Candidate exams are designed to simulate real-life emergencies and ensure recruits can handle the demands of the job in the real world. One common assessment is the Candidate Physical Ability Test (CPAT), which includes eight timed events. The applicants must climb stairs while carrying weighted equipment, dragging charged hoses across a set distance, as well as raising and extending heavy ladders. Certain training also requires that they perform forcible entry simulations, using weighted sleds, navigating dark, confined spaces, and rescuing a life-sized mannequin.   Strength, endurance, agility, as well as cardiovascular fitness are all measured during the process. Candidates wear a weighted vest to replicate the protective gear firefighters typically carry. The test is completed in under 10 minutes, requiring both speed and stamina.  These standards are essential for public and firefighter safety. Preparation such as strength training and aerobic conditioning, is strongly recommended for anyone considering a career in this sector, failure rates are high.",3,0.7457627118644068,9.92172756963734,7.015720845576087,0.9433270239186856,0.9645133311665581,91.33364948308154,0.010948867210055347,67.66893293753391,67.7976653696498,0.06957624042818145,0.006805341551104263,0.84,0.8319230769230769,194.936,0.892771978027184,153.95346210853708,5.774725274725275,5.0,2.934976399051202,18.2,19.0,5.418486873657626,1.6703296703296704,1.0,0.8963288379958375,182,135,0.7417582417582418,1076,10,47.052109890109904,11.21789010989011,13.968273953766033,15.192087912087914,14.868956043956047,16.52901098901098,59.4087912087912,7.5,0.8288382755385505,0.8423211351037025,0.10952380952380952,0.06190476190476191,0.0380952380952381,0.047619047619047616,0.0380952380952381,0.0761904761904762,0.0,0.2571428571428571,0.014285714285714285,0.014285714285714285,0.01904761904761905,0.02857142857142857,0.13333333333333333,0.009523809523809525,0.0,0.14285714285714285,0.0,True,67.0,0.8523809523809524,5.1380952380952385,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,2.7404257920442134,0.4227128503993314,0.43063443330548595,0.05819389979585637,5.851159221789666,347.63713553482336,1.6554149311182065,177,1,0,0,0,0
11,"Across the United States and Canada, indigenous communities are re-establishing traditional birth practices that have been suppressed for generations. After colonial policies forced women into hospitals, community-led midwifery is now returning to reserves and rural homelands. Young midwives are being taught ancestral teachings that view birth as a sacred ceremony rather than a medical emergency, and expectant mothers are once again surrounded by family, language, song and land.  In Northern Manitoba, a new Indigenous-run birthing center reports that more than 60 families have chosen to deliver there since it opened last year, reducing medical costs and strengthening cultural bonds. Research shows maternal mental health and breastfeeding rates have improved through this community-based prenatal care.  People who agree with this way of pregnancy care, argue the movement is not a rejection of modern medicine but a blending of clinical training with traditional knowledge. Federal and provincial agencies have begun funding Indigenous midwifery programs, acknowledging past harms. For many families, however, the revival is about sovereignty as much as safety — restoring the right to welcome children into the world in their native lands according to their own laws, and way of life. Leaders say the resurgence signals healing across the generations and a renewed community strength nationwide.",3,0.7401960784313726,10.572114634411474,7.475613949473892,0.9434311077265053,0.965153944884037,94.01138647249093,0.010637009382822095,57.189542483660134,78.35395189003437,0.06323289077994418,0.005747126436781609,0.815,0.8399047619047619,219.8581132075472,0.9067533821082944,184.25241862890047,5.568720379146919,5.0,2.801280643578408,23.444444444444443,20.0,8.043093809268381,1.6303317535545023,1.0,0.8685278626695968,211,154,0.7298578199052133,1199,9,45.112822538177994,12.791248025276463,14.712192995108573,16.39199578725645,16.520895208004212,15.68151658767772,59.93733543970511,8.555555555555555,0.8647157847881317,0.8705266543797084,0.11392405063291139,0.0970464135021097,0.0379746835443038,0.05063291139240506,0.04219409282700422,0.06329113924050633,0.0,0.26582278481012656,0.004219409282700422,0.012658227848101266,0.02531645569620253,0.029535864978902954,0.10548523206751055,0.012658227848101266,0.0,0.1308016877637131,0.0,True,86.0,0.8776371308016878,5.067510548523207,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,3.093720090363874,0.6211002831716569,0.437615035488796,0.06446446273429553,6.2510026062068,518.5324479868108,2.187900624416923,204,0,0,0,0,0
12,"Barbara Bush, the former first lady of the United States and matriarch of one of the country’s most prominent political families, has died at the age of 92. Family members confirm that Barbara has passed away peacefully at her home in Houston, surrounded by loved ones. Barbara was the wife of the 41st president, George H.W. and served as the first lady from 1989 to 1993.  Barbara was known for her trademark white hair, sharp wit and outspoken advocacy for literacy. She founded the Barbara Bush Foundation for Family Literacy in 1989, helping to raise millions of dollars to promote programs nationwide. She was born in New York City in 1925 by the name Barbara Pierce. She married  in 1945 and raised six children, including former President George W. Bush and former Florida Governor Jeb Bush. She was widely regarded as a reassuring presence within the Bush family and a genuine voice in American politics. Tributes have poured in praising her dedication to public service, family and country. Funeral arrangements are expected to be announced in the coming days. Barbara will be remembered for her resilience and quiet dignity throughout her life.",3,0.6096256684491979,8.336505635049289,5.894799665943219,0.9053909592193335,0.9399328936442642,55.29184709717061,0.018085849044662716,123.53799079184421,25.734653465346536,0.09449583502732126,0.012420217353803692,0.67,0.68375,82.97072072072072,0.8185829807395277,77.56944072122549,4.846153846153846,4.0,2.4821254491991596,17.727272727272727,18.0,4.9743141892016185,1.441025641025641,1.0,0.7163718947936402,195,120,0.6153846153846154,962,11,66.93104895104896,8.327738927738928,10.832165505486643,11.193473193473194,10.259020979020978,11.025641025641022,46.44522144522144,5.090909090909091,0.8288278937339782,0.8265506558948092,0.0794392523364486,0.14018691588785046,0.018691588785046728,0.0514018691588785,0.037383177570093455,0.06074766355140187,0.0,0.17289719626168223,0.037383177570093455,0.018691588785046728,0.04205607476635514,0.14018691588785046,0.08878504672897196,0.004672897196261682,0.0,0.09813084112149532,0.0,True,84.0,0.8738317757009346,4.5046728971962615,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017316017316017316,0.0,0.0,0.009345794392523364,2.7770707393629386,0.5021670705625694,0.4603518976760665,0.040346235929966306,6.1713604860143985,478.8371143422729,2.2375566090760417,187,3,0,0,0,0
13,"A well known quantum physicist,  Dr. Amelia Hart, has been named Australian of the Year for her pioneering research in quantum computing as well as her advocacy for science education. The award was announced at a ceremony in Canberra, Australia on Tuesday night. It recognized Hart’s leadership in developing ultra-stable qubits that could accelerate the arrival of practical quantum technologies. Hart is a professor at the University of Sydney and director of the National Quantum Innovation Centre, Australia. She has spent the last 20 years advancing methods to reduce error rates in quantum processors. Her team’s breakthrough last year demonstrated a scalable architecture capable of working at room temperature. Experts say this is a milestone that could lower costs and expand commercial applications. Hart has championed greater access to STEM education for girls and students in local communities beyond the laboratory. She has launched mentorship programs, advised government on critical technology policy, and spoken widely about the ethical implications of quantum breakthroughs. The Australian Prime Minister said Hart embodies “curiosity, collaboration and courage.” Hart accepted the award and dedicated the honor to her students and colleagues. She urged continued investment in research to secure Australia’s place in the global quantum computer race. She called the moment a reminder of science’s power to unite nations through shared scientific discovery.",3,0.6513761467889908,9.617453552996068,6.800566625070174,0.920388448649485,0.9507227137939821,67.63459537526343,0.014785332779054939,98.8973992088208,36.93040293040293,0.08622437221028677,0.00993531475922716,0.75,0.772436974789916,121.12059773632566,0.8534528010198008,103.86113977541129,5.513392857142857,5.0,3.00294485034852,17.23076923076923,17.0,4.7741909689793545,1.625,1.0,0.9075575542552188,224,142,0.6339285714285714,1257,13,51.87076923076924,10.305,13.518907172268552,14.570879120879122,13.153464972527473,14.900892857142853,54.730769230769226,6.461538461538462,0.8297734508911768,0.8411301211877302,0.07692307692307693,0.11336032388663968,0.016194331983805668,0.04048582995951417,0.02834008097165992,0.07692307692307693,0.0,0.2631578947368421,0.004048582995951417,0.02834008097165992,0.048582995951417005,0.09716599190283401,0.08906882591093117,0.0,0.0,0.11336032388663968,0.0,True,89.0,0.8987854251012146,5.093117408906883,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013559322033898305,0.0,0.0,0.004048582995951417,2.536732763280751,0.3401470738977148,0.44046787405920534,0.06677256036836825,6.599262082494173,734.5529497220041,2.9738985818704617,218,1,0,0,0,0
14,"Scientists have identified 91 previously known volcanoes buried deep beneath the Antarctic Ice Sheet, dramatically reshaping our understanding of the continent’s geology. The discoveries, made using ice-penetrating radar and satellite data, show a vast volcanic province stretching across West Antarctica; they have peaks ranging from 100 meters to nearly 4,000 meters in height. Researchers say the scale of the hidden chain rivals some of the world’s most active volcanic regions. Though it remains unclear how many of the volcanoes are dormant or potentially active, and most are actually concealed beneath two kilometres of ice, direct observation is impossible without advanced imaging technology. These findings bring to our attention some important questions about the stability of the Antarctic Ice Sheet. Worryingly, scientists warn that geothermal heat from volcanic activity could increase melting from below, potentially influencing global sea levels. The discovery also offers new insight into Antarctica’s tectonic history, however experts are stating that more research is required to determine whether any of the volcanoes pose an immediate threat. Taking this all together means that the region may be more geologically dynamic than previously believed, and researchers plan further surveys to map the area in greater detail. Researchers also plan to assess how subglacial volcanic systems interact with the ice above.",3,0.714975845410628,10.286711093482355,7.273803170308259,0.9370852781652463,0.961178986081348,84.76106446551287,0.01179786976845807,79.34840953114426,54.89724310776943,0.0775177532617774,0.007973359598517893,0.8200000000000001,0.8185185185185185,207.0,0.8890357782747628,153.40128208448354,5.635514018691588,5.0,2.798172044721259,23.77777777777778,23.0,6.696230743697495,1.6682242990654206,1.0,0.8845610486310992,214,151,0.705607476635514,1226,9,41.56877985462097,13.368380062305299,15.760457277294734,17.735410176531673,17.002159916926267,16.091962616822432,61.16095534787124,8.88888888888889,0.880622461438179,0.8892593724387032,0.10683760683760683,0.09401709401709402,0.07264957264957266,0.038461538461538464,0.017094017094017096,0.07692307692307693,0.0,0.21367521367521367,0.017094017094017096,0.02564102564102564,0.03418803418803419,0.038461538461538464,0.08547008547008547,0.03418803418803419,0.0,0.1452991452991453,0.0,True,90.0,0.9017094017094017,5.239316239316239,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025087108013937282,0.0,0.0,0.0,2.9715736789421,0.3411573424536029,0.4581516718358824,0.04794666302891579,5.658965669900862,286.8517896205605,1.2258623488058142,207,0,0,0,0,0
15,"For over a century, the tradtional Baseball Game has brought together lawmakers from both parties in a rare display of unity. First played in 1909, the annual match features members of the U.S. House and Senate competing in a friendly rivalry that blends America’s pastime with public service. The first ever game was organized by Representative John Tener of Pennsylvania, who was a former professional baseball player. Though early matchups were not taken seriously, and were occasionally interrupted by world events the tradition did not stop, leading to it becoming a beloved fixture of Washington life. By the mid-20th century the game had gained popularity, drawing thousands of spectators and raising funds for local charities. Over the decades, Republicans and Democrats have formed their own teams, training for weeks before competing in a spirited contest. The event has become a major charitable fundraiser, generating millions of dollars for organizations like the Boys and Girls Clubs of Greater Washington, the Washington Literacy Center, and the U.S. Capitol Police Memorial Fund. Even during moments of national tension, the game has symbolized unity and resilience. Following the 2017 shooting at a training session, lawmakers showed their resilience by returning to the field in a powerful show of solidarity. Today, the iconic Congressional Baseball Game stands as a testament to tradition, teamwork, and the enduring appeal of baseball.",3,0.6473214285714286,9.688220019325383,6.850606073292243,0.91963400686832,0.9503838544293668,67.33751231056195,0.014850563462873117,125.95663265306122,29.571026722925456,0.1008136759346365,0.01265214606021781,0.75,0.77168,117.50938629654695,0.8376189239843487,91.58253393292539,5.364444444444445,5.0,2.8519899918443343,22.5,20.5,5.835237784358063,1.6088888888888888,1.0,0.8933886107828682,225,147,0.6533333333333333,1233,10,47.88550000000001,12.169888888888888,14.117786864225405,15.577777777777778,15.086533333333335,14.427377777777778,57.61111111111111,7.9,0.883691648642222,0.8868514969944954,0.07171314741035857,0.1394422310756972,0.02390438247011952,0.0398406374501992,0.03187250996015936,0.10756972111553785,0.0,0.21115537848605578,0.01195219123505976,0.01195219123505976,0.02390438247011952,0.11553784860557768,0.10358565737051793,0.00398406374501992,0.0,0.10358565737051793,0.0,True,99.0,0.8884462151394422,4.912350597609562,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017170329670329672,0.0,0.0,0.0,2.916589462787403,0.9224639953856163,0.4440745069194726,0.05092508663296721,7.828598242949949,2511.4065231064906,10.005603677715103,224,0,0,0,0,0
16,"A new initiative for the creation of a protected maritime corridor on Irelands coastline has been announced by the Government recently. The plan seeks to create shelter for small vessels during increasing weather-related emergencies on Irelands coastline.  The corridors aim will look to provide monitored anchorage, emergency supplies and rapid-response crews trained in medical and mechanical support. A call for action has been brought on by lessons learnt where fishing boats and recreational sailors were left in dire need of assistance following recent storms. Transport Minister Aoife Gallagher described the project as “a commitment to safety, solidarity and sustainable seas.” Environmental groups have welcomed strict limits on commercial traffic within the corridor, aiming to reduce collision risks and safeguard marine life. A €45 million investment in the project will aid Harbour Masters in cooperating with the Irish Coast Guard by using tracking systems along with volunteers receiving training that will assist during relief efforts. Experts believe that this initiative could serve as a model for other nations facing volatile weather patterns.",3,0.75,9.836157786453,6.955213871621778,0.9441122134763572,0.9649008876102102,92.10410354390848,0.010857279551320678,60.84369929691726,74.62331838565022,0.06439243304587654,0.006119951040391677,0.78,0.843013698630137,192.64000000000001,0.8999078534775213,169.84851753915828,5.588571428571429,6.0,2.7675436688846795,21.875,21.0,5.577577879330776,1.6571428571428573,1.0,0.8191583535332256,175,130,0.7428571428571429,992,8,44.437589285714296,12.495535714285715,13.023866798666859,14.235714285714288,15.82967142857143,15.70765714285714,61.875,8.75,0.8654601063047137,0.8444147706031799,0.08421052631578947,0.1368421052631579,0.005263157894736842,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.0,0.2736842105263158,0.010526315789473684,0.015789473684210527,0.005263157894736842,0.06315789473684211,0.07894736842105263,0.010526315789473684,0.005263157894736842,0.14736842105263157,0.0,True,65.0,0.9052631578947369,5.226315789473684,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,2.6126452804441938,0.21872028569147678,0.5145886269527574,0.04563309257022352,4.131247470499733,62.25553645958279,0.3276607182083305,172,0,0,0,0,0
17,"Drones are being used to combat global deforestation. Cheaper and faster than conventional methods. Drones Equipped with seed pods and artificial intelligence they are taking flight restore degraded landscapes. As well as analysing soil quality the drones can fire biodegradable seed capsules into the ground at remarkable speeds. Developed by environmental startups and university researchers, the tree-planting drones can map barren terrain. According to project leaders, a single drone can plant up to 40,000 trees per day, far surpassing traditional manual efforts. The devices use satellite imagery and machine learning to identify optimal planting sites, increasing survival rates while reducing labor costs. The seed pods are also highly effective. Each pod is packed with nutrients and natural pest deterrents, giving saplings a stronger start.  Environmental advocates welcome the solution, saying the technology could prove crucial as wildfires, logging and agricultural expansion continue to shrink forests worldwide. Whilst being effective, critics have warned that drones are not a silver bullet and must complement broader conservation policies and community involvement. Field trials conducted in Brazil and Indonesia have shown promising early results, with thousands of native seedlings already sprouting. With governments closely watching for scalable climate solutions worldwide, the outcome of the project is crucial. Backers hope expanded deployments over the next year will help reclaim vast stretches of lost forest and curb climate change.",3,0.7657657657657657,11.409652938638413,8.067842963896242,0.9506024650449272,0.969968888160946,109.3713965036115,0.009143158375663415,59.654248843438026,83.52601156069365,0.06773165026538064,0.00599241775712364,0.835,0.8546341463414634,265.3753846153846,0.9090254199836,191.764929564754,5.848888888888889,6.0,2.7719726006520036,16.071428571428573,17.5,5.243557757780844,1.6444444444444444,1.0,0.9081251885201134,225,172,0.7644444444444445,1340,14,51.40250000000003,10.082301587301586,12.161744961471694,12.650793650793652,14.153980952380955,16.749688888888887,56.07142857142857,6.428571428571429,0.8308637967476478,0.8266308556000391,0.104,0.072,0.04,0.064,0.04,0.056,0.0,0.316,0.004,0.02,0.004,0.012,0.1,0.016,0.0,0.148,0.0,True,73.0,0.892,5.364,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,2.5329259879182238,0.45293864171821946,0.45334202719295896,0.054391741932082294,6.325884344389911,558.8518126654902,2.235407250661961,222,0,0,0,0,0
18,"The rise of Russia’s oligarchs is rooted in the transition from a state-controlled economy to capitalism, which occurred in the early 1990s. When the Soviet Union collapsed, this resulted in the loss of a vast amount of state assets ranging from industries such as oil and gas to media companies that were rapidly privatized. In theory, privatization was meant to distribute ownership among citizens in a fairer manner. However, this practice produced a small group of well-connected businessmen who acquired major enterprises at a fraction of their value. A key moment during this transition was the “loans-for-shares” program of the mid-1990s when the government auctioned stakes in large companies in exchange for short-term loans while attempting to manage the fiscal crisis. Political insiders with connections often won these auctions, which consolidated control over the lucrative industries responsible for controlling Russia's natural resources. In addition, weak regulatory institutions and an underdeveloped legal system allowed wealth to concentrate quickly. Russia’s economy, which was already heavily dependent on commodities such as oil, gas, and metals, further amplified fortunes as global prices rose in the 2000s. Close ties between business leaders and political power structures became a defining feature of the Russian system. Over the following decades, the state reclaimed control over these key sectors, which helped to reshape the balance between private wealth and government. authority. Nevertheless, the legacy of rapid privatization remains a staple of the period after the fall of the Soviet Union. Thus, the concentration of assets in a handful of powerful figures in Russia remains a defining characteristic of Russia’s post-Soviet economic landscape.",3,0.6226415094339622,10.135869427760195,7.1671420055906445,0.9150882987417944,0.9483842510896453,65.71214265297756,0.015217887587092518,126.16589533641867,27.61156186612576,0.10163448420047291,0.01266437964551172,0.7849999999999999,0.7986144578313252,113.67897727272728,0.8402409438771595,92.74000505800261,5.435897435897436,5.0,2.912099430944574,21.0,21.0,8.311252798280359,1.6117216117216118,1.0,0.8404657936756227,273,168,0.6153846153846154,1521,13,49.16835164835166,11.61831501831502,13.274406872562384,14.40732600732601,14.673076923076927,14.753553113553117,54.33333333333333,7.0,0.8523131410280863,0.8452754508365284,0.10355987055016182,0.1423948220064725,0.032362459546925564,0.016181229773462782,0.016181229773462782,0.11326860841423948,0.0,0.2686084142394822,0.003236245954692557,0.025889967637540454,0.025889967637540454,0.02912621359223301,0.11003236245954692,0.012944983818770227,0.0,0.10032362459546926,0.0,True,120.0,0.8867313915857605,4.922330097087379,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.0,0.0,0.0,2.5461881116256393,0.7108429848246629,0.47179764463737617,0.06809375438133318,9.012716597231346,8206.785550622451,26.559176539231235,265,1,0,0,0,1
